Altura (m),Idade,Sexo,Velocidade média (m/s),Cadência,Comprimento médio passada,Erro absoluto médio do comprimento de passo em metros,Desvio padrão comprimento passo medido em metros,Desvio padrão do erro de comprimento de passo em metros,Largura da passada,Erro largura da passada,Desvio padrão largura da passada,Comprimento médio de meio passo em metros,Erro absoluto médio do meio comprimento de passo em metros,Desvio padrão do comprimento médio de meio passo em metros,Desvio padrão do erro de comprimento de meio passo em metros,Comprimento do Swing em metros,Erro absoluto médio do swing em metros,Desvio padrão do swing em metros,Desvio padrão do erro de swing em metros,Comprimento do Stance em metros,Erro absoluto médio do stance em metros,Desvio padrão do stance em metros,Desvio padrão do erro de stance em metros,Distância inicial do pé em metros,Erro absoluto médio da distância entre os pés em metros,Desvio padrão da distância inicial entre os pés,Desvio padrão do erro da distância inicial entre os pés em metros,Ângulo médio de abertura das pernas durante a caminhada (°),Desvio padrão do ângulo médio dos passos em graus,Número de amostras do ângulo,Ângulo médio da coxa do joelho esquerdo,Desvio padrão do ângulo  médio da coxa do joelho esquerdo,Ângulo médio de flexão do joelho esquerdo,Desvio padrão do ângulo de flexão do joelho esquerdo,Ângulo médio de flexão do joelho direito,Desvio padrão do ângulo de flexão do joelho direito,Ângulo extensão do quadril (°),Desvio padrão do ângulo de extensão do quadril (°),Simetria do comprimento de passo,Desvio padrão da simetria do comprimento de passo,Movimento
1.7650,20.00,0,1.2959,33.2889,1.0986,0.1393,0.1393, 0.09,0.1060,0.0690,0.0988,0.5608,0.1158,0.1639,0.1234, 0.6331,0.2031,0.1737,0.1737,0.6816,0.2216,0.1873 ,0.1873,0.1750, 0.0875,16.8307,15.7473,176,-15.657129190621593,60.34360942398283,26.186243863627382,23.590696876434173,18.03730603062483,16.29170654585053,-4.99183414978597,20.557231334431467,0.8518395160190834,0.32305002701466423,0,,
1.7650,20.00,0,1.3400,34.2888,1.1002,0.1377,0.1377, 0.09,0.1057,0.0693,0.0954,0.5625,0.1175,0.1568,0.1183, 0.6307,0.2007,0.1671,0.1671,0.6721,0.2121,0.1829 ,0.1829,0.1750, 0.0875,17.5313,15.8308,189,-14.517184554944384,60.9493370274022,24.529347893705182,22.823531068145716,20.710832779458677,18.238395099424004,-3.5802192517102465,20.70207461081129,0.8708121714018181,0.31563289034306846,0,,
1.7650,20.00,0,1.2991,31.3234,1.1104,0.1291,0.1291, 0.08,0.1060,0.0690,0.0889,0.5547,0.1097,0.1528,0.1193, 0.6179,0.1879,0.1676,0.1676,0.6584,0.1984,0.1831 ,0.1831,0.1750, 0.0875,17.3661,15.1664,227,-12.685227887254724,61.996213818863744,24.418933294616952,22.46621663194175,20.955833246613658,17.994779782312932,-2.285320969079878,19.53681160528891,0.8761977608799318,0.3038236040792306,0,,
1.7650,20.00,0,1.2098,30.2303,1.1076,0.1296,0.1296, 0.09,0.1036,0.0714,0.0913,0.5540,0.1090,0.1494,0.1184, 0.6195,0.1895,0.1620,0.1620,0.6444,0.1844,0.1845 ,0.1830,0.1750, 0.0875,16.0898,15.1716,256,-13.364309435789117,60.70193520070058,27.83445952397181,27.608778660955632,22.103343179906467,19.073046959122177,-4.039058662440016,21.168015885830997,0.915762480267788,0.3256763258236238,0,,
1.7620,39.00,0,0.6323,8.8631,0.5000,0.5000,0.5000, 0.33,0.2076,-0.0456,0.1330,0.4920,0.0765,0.4084,0.2183, 0.8254,0.4224,0.2470,0.2470,1.0000,0.5720,0.0000 ,0.0000,0.1620, 0.0810,3.6368,6.3433,43,-38.129808464956874,58.073616260349986,15.3854017638018,17.88951808652742,19.97752499427318,17.81289414407485,-46.59851049806842,28.60302878682289,0.2380469845078609,0.2380469845078609,0,,
1.7620,39.00,0,0.9769,21.2816,0.9141,0.3076,0.3076, 0.20,0.1916,-0.0296,0.1260,0.5580,0.1425,0.3265,0.1779, 0.7813,0.3783,0.2271,0.2271,0.9162,0.4882,0.1452 ,0.1452,0.1620, 0.0810,7.7261,12.3932,53,-32.582315632472636,63.50552389910994,20.89860431505779,16.7386404274653,17.150794472645174,16.13641780614524,-38.76939972211405,30.887424301806966,0.4843290838438554,0.3988575219242412,0,,
1.7620,39.00,0,1.4229,25.2539,1.0375,0.2537,0.2537, 0.15,0.1742,-0.0122,0.1108,0.5952,0.1797,0.2822,0.1512, 0.7618,0.3588,0.2068,0.2068,0.8715,0.4435,0.1576 ,0.1576,0.1620, 0.0810,13.4464,15.9335,74,-20.14091963337901,70.14689369899529,24.46422077321522,18.73134442799028,21.135804984699984,19.3031217382137,-32.48645105556653,29.08860795285233,0.6098663543403061,0.408159663548172,0,,
1.7620,39.00,0,1.5682,30.7950,1.0727,0.2540,0.2540, 0.16,0.1676,-0.0056,0.1053,0.5986,0.1831,0.2503,0.1426, 0.7459,0.3429,0.1921,0.1921,0.8187,0.3907,0.1861 ,0.1861,0.1620, 0.0810,15.3798,16.5692,85,-17.880030158952078,70.26158118699256,21.87594056499915,17.869119135973616,24.291234320134674,20.804873162077744,-30.239371059890797,28.159876736857896,0.7282102398245833,0.43508223324363465,0,,
1.7620,39.00,0,1.6739,33.9305,1.1310,0.2214,0.2214, 0.14,0.1634,-0.0014,0.0993,0.5989,0.1834,0.2267,0.1341, 0.7214,0.3184,0.1877,0.1877,0.7912,0.3632,0.1851 ,0.1851,0.1620, 0.0810,17.0453,16.8346,99,-12.715788789655187,72.22189061880952,22.692689963818754,18.644147704208052,21.51318805679728,19.7506124217393,-26.346288798925745,28.325147673828507,0.7598439526650893,0.40342357848453575,0,,
1.7620,39.00,0,1.6533,27.8399,1.2031,0.1821,0.1821, 0.11,0.1393,0.0227,0.0966,0.6069,0.1914,0.2094,0.1236, 0.7127,0.3097,0.1771,0.1771,0.7736,0.3456,0.1793 ,0.1793,0.1620, 0.0810,17.4914,15.9247,146,-13.550368477299081,70.8020291074092,23.78894032011841,19.185304322254748,18.96493155461094,17.867341749360698,-14.42074890223808,30.13016201609937,0.7943824673856035,0.3829594682070108,0,,
1.7620,39.00,0,1.7185,30.6316,1.2030,0.1781,0.1781, 0.11,0.1387,0.0233,0.0936,0.6068,0.1913,0.1988,0.1236, 0.7128,0.3098,0.1670,0.1670,0.7430,0.3150,0.1898 ,0.1898,0.1620, 0.0810,18.2448,16.0991,157,-13.228109811862307,70.84566446644943,21.934141522228543,18.470105508782797,20.949645603196895,19.51232428588985,-11.917146558956697,30.623129364219537,0.8740196290314246,0.41559626154266643,0,,
1.7620,39.00,0,1.8167,30.9626,1.1981,0.1666,0.1666, 0.11,0.1387,0.0233,0.0878,0.6134,0.1979,0.1878,0.1163, 0.7055,0.3025,0.1599,0.1599,0.7373,0.3093,0.1809 ,0.1809,0.1620, 0.0810,19.5678,16.3281,179,-13.744691465684289,70.73658327044542,22.73358883014395,19.061970508256938,21.009447099564618,19.64922019398324,-9.26206722215255,29.883305254538698,0.8806619783868086,0.3922780644762319,0,,
1.7100,23.00,0,0.5849,7.2834,0.5000,0.5000,0.5000, 0.39,0.0393,0.1427,0.1369,0.5383,0.0933,0.4118,0.1619, 0.8717,0.4417,0.1815,0.1815,1.0000,0.5400,0.0000 ,0.0000,0.1820, 0.0910,4.0471,10.8582,55,-4.7281877207305705,35.887919904809394,28.77021770714891,20.898592312830587,9.2024865808043,9.011310611114586,-1.868511560823763,6.224713811296856,0.30750875140879624,0.30750875140879624,0,,
1.7100,23.00,0,0.9099,17.5218,0.9318,0.2853,0.2853, 0.22,0.0495,0.1325,0.1270,0.5644,0.1194,0.3215,0.1707, 0.8140,0.3840,0.1862,0.1862,0.8915,0.4315,0.1879 ,0.1879,0.1820, 0.0910,7.9348,13.9570,68,-0.6180015803099236,44.05105463946568,22.585335409409506,16.565733924174115,21.185108775005382,21.29603052801311,-5.0510754271727665,10.3919546496017,0.5824067777703328,0.46279470386295546,0,,
1.7100,23.00,0,1.3062,21.1834,1.0609,0.2405,0.2405, 0.16,0.0590,0.1230,0.1132,0.5904,0.1454,0.2748,0.1496, 0.7837,0.3537,0.1773,0.1773,0.8429,0.3829,0.1942 ,0.1942,0.1820, 0.0910,12.5769,16.5326,92,9.421017771537048,51.87999941426954,23.137565417150515,18.75586183762026,20.14117118766263,19.01645636782756,-7.134737350296504,12.117847617969415,0.6922596307637385,0.4436633311138897,0,,
1.7100,23.00,0,1.2516,17.4938,1.1356,0.2231,0.2231, 0.15,0.0586,0.1234,0.0945,0.5966,0.1516,0.2435,0.1397, 0.7633,0.3333,0.1681,0.1681,0.7982,0.3382,0.2034 ,0.2034,0.1820, 0.0910,12.3535,16.1217,156,3.3180040578577183,49.682599555423465,23.22747284820443,19.213737271131116,19.07702333209096,17.02205974980185,-5.370626324324094,12.335694741311228,0.7839121948561432,0.4371161071373459,0,,
1.7100,23.00,0,1.3557,20.5370,1.1434,0.2200,0.2200, 0.15,0.0599,0.1221,0.0911,0.6089,0.1639,0.2218,0.1270, 0.7482,0.3182,0.1600,0.1600,0.7801,0.3201,0.1935 ,0.1935,0.1820, 0.0910,13.7861,16.8408,170,3.1898829706868583,51.885568475725286,25.042827440823462,19.59391371871692,18.01861903088617,16.17417457763264,-4.08591272871601,13.230685698812353,0.8165529679951962,0.4056507236790439,0,,
1.7100,23.00,0,1.4610,23.6922,1.1524,0.2180,0.2180, 0.15,0.0636,0.1184,0.0896,0.6170,0.1720,0.2049,0.1173, 0.7379,0.3079,0.1521,0.1521,0.7646,0.3046,0.1856 ,0.1856,0.1820, 0.0910,14.5543,16.9544,183,4.5428143574756215,52.131589791870994,23.839848780141146,18.907063812113762,20.787166996235296,18.75389493273923,-2.745083571647712,14.128185363519462,0.844844800773495,0.38189995425318835,0,,
1.7100,23.00,0,1.6212,25.8085,1.1901,0.2031,0.2031, 0.14,0.0695,0.1125,0.0868,0.6147,0.1697,0.1923,0.1154, 0.7155,0.2855,0.1569,0.1569,0.7536,0.2936,0.1778 ,0.1778,0.1820, 0.0910,15.7862,17.2170,206,2.902541933215831,54.94854466380728,24.510139652105657,19.714737215964167,21.396430423427024,18.74394057574009,-0.870476556823868,15.029191982972174,0.8399120907580571,0.35747300537654414,0,,
1.7100,23.00,0,1.7267,28.2050,1.1917,0.2004,0.2004, 0.14,0.0717,0.1103,0.0843,0.6078,0.1628,0.1824,0.1161, 0.6947,0.2647,0.1614,0.1614,0.7387,0.2787,0.1744 ,0.1744,0.1820, 0.0910,16.6344,17.2107,222,3.547858867383314,56.195909142247515,25.782844831265948,20.406776099229667,21.35879600129579,18.26839343548433,-0.041875341821465066,14.961748697165946,0.8397965570978395,0.3370289400105029,0,,
1.6800,59.00,0,0.4346,7.6633,0.5000,0.5000,0.5000, 0.39,0.1075,0.0675,0.1588,0.4979,0.0529,0.4083,0.2174, 0.8313,0.4013,0.2386,0.2386,1.0000,0.5400,0.0000 ,0.0000,0.1750, 0.0875,2.9269,7.5429,46,-10.96967804502615,55.797956178118376,26.241770741377504,23.353118109563088,36.67516816646969,26.344133744544436,-19.005229715409893,23.414975317399517,0.24689973992860506,0.24689973992860506,0,,
1.6800,59.00,0,0.7965,17.9236,0.7418,0.4285,0.4285, 0.34,0.1207,0.0543,0.1434,0.5152,0.0702,0.3198,0.2136, 0.7756,0.3456,0.2280,0.2280,0.8684,0.4084,0.2280 ,0.2280,0.1750, 0.0875,8.2192,13.4894,59,-11.413704178409693,59.379975992847854,27.898040503688815,20.30534322590031,17.300770898263533,22.125971529750128,-17.21613968934356,22.260580858755333,0.5932378886590596,0.5296601560591647,0,,
1.6800,59.00,0,0.9735,24.8390,0.9276,0.2593,0.2593, 0.21,0.1141,0.0609,0.1308,0.5293,0.0843,0.2765,0.1971, 0.7133,0.2833,0.2390,0.2390,0.8277,0.3677,0.2195 ,0.2195,0.1750, 0.0875,10.3697,14.4574,76,-11.621273108633854,61.16147022063777,23.67044853115851,19.94221189718109,22.240982418010297,21.6376075829721,-16.27911802881248,21.38366619419822,0.6192603273554365,0.4609082475228493,0,,
1.6800,59.00,0,1.2332,28.5442,1.0394,0.2623,0.2623, 0.20,0.1168,0.0582,0.1177,0.5350,0.0900,0.2455,0.1808, 0.6777,0.2477,0.2323,0.2323,0.7915,0.3315,0.2162 ,0.2162,0.1750, 0.0875,13.2377,15.9133,95,-8.291659688705147,63.36693209632195,20.41217345589826,19.752039239959586,20.14197089851152,20.817292564517142,-14.249196259209693,20.672906891944596,0.6592358773522263,0.4199301233513151,0,,
1.6800,59.00,0,1.3304,35.4069,1.0437,0.2521,0.2521, 0.19,0.1174,0.0576,0.1159,0.5552,0.1102,0.2266,0.1642, 0.6779,0.2479,0.2150,0.2150,0.7659,0.3059,0.2097 ,0.2097,0.1750, 0.0875,14.0759,16.4909,99,-9.31670607585658,63.613667539553596,20.601416370046504,19.25464056249472,20.62464364422095,20.644209504046863,-15.08427065405744,20.659504135021606,0.7341500962972122,0.41834410646686765,0,,
1.6800,59.00,0,1.5936,29.6686,1.0740,0.2017,0.2017, 0.15,0.1051,0.0699,0.0995,0.5548,0.1098,0.2087,0.1543, 0.6591,0.2291,0.2072,0.2072,0.7426,0.2826,0.2057 ,0.2057,0.1750, 0.0875,17.1371,16.2273,153,-6.344551126972492,60.55767913287125,17.489898674652675,18.243609617888215,17.579746683380936,17.970925787361843,-6.815643280395492,22.182260139023885,0.7592774999384154,0.39217142350012224,0,,
1.6800,59.00,0,1.6545,33.8351,1.0818,0.1985,0.1985, 0.15,0.1072,0.0678,0.0992,0.5504,0.1054,0.1946,0.1477, 0.6438,0.2138,0.2001,0.2001,0.7181,0.2581,0.2059 ,0.2059,0.1750, 0.0875,17.7014,16.2278,159,-7.5445832471250975,60.6148998609524,16.729690961572345,18.127897443644795,17.36473226032166,17.145335535872654,-5.076693929099245,23.48482939711058,0.7892108750957496,0.37529411249314343,0,,
1.6800,59.00,0,1.7287,36.3540,1.0748,0.1818,0.1818, 0.14,0.1077,0.0673,0.0956,0.5480,0.1030,0.1849,0.1437, 0.6402,0.2102,0.1902,0.1902,0.6914,0.2314,0.2111 ,0.2092,0.1750, 0.0875,18.5007,16.3545,172,-7.533826514408255,61.1292825531024,18.053459029407577,18.926231356750456,16.091268552477157,16.261984107918657,-4.632274756851305,22.897461574227485,0.8512296590190329,0.39492630750662827,0,,
1.6800,59.00,0,1.8067,38.2296,1.0600,0.1700,0.1700, 0.14,0.1086,0.0664,0.0923,0.5566,0.1116,0.1766,0.1362, 0.6393,0.2093,0.1813,0.1813,0.6856,0.2256,0.2021 ,0.2003,0.1750, 0.0875,19.3979,16.6583,186,-10.072258466468778,62.129982891808105,16.90684031993812,18.073898532597536,17.32281383124069,16.186039136303734,-2.843275316481939,23.290655857286634,0.8666015272163392,0.3774874282828715,0,,
1.6800,59.00,0,1.8908,38.2451,1.0873,0.1686,0.1686, 0.14,0.1091,0.0659,0.0871,0.5604,0.1154,0.1684,0.1296, 0.6360,0.2060,0.1740,0.1740,0.6780,0.2180,0.1951 ,0.1935,0.1750, 0.0875,20.2606,16.8290,210,-7.622714161762744,63.97341562140902,16.908502685809975,17.910252721708705,17.651433621698647,16.34662108119245,-1.592714455693572,22.824065116611106,0.879427269957117,0.36219815640938724,0,,
1.7650,20.00,0,0.4965,6.0182,0.5000,0.5000,0.5000, 0.39,0.1406,0.0344,0.1565,0.5414,0.0964,0.4124,0.1578, 0.8747,0.4447,0.1772,0.1772,1.0000,0.5400,0.0000 ,0.0000,0.1750, 0.0875,3.5019,9.7111,53,-26.341923247784358,52.22658728813814,2.7817570731797474,1.7817570731797474,5.496047862824341,4.496047862824341,-27.2025806256129,36.21469199329121,0.31204171477187753,0.31204171477187753,0,,
1.7650,20.00,0,1.0493,11.9520,0.9538,0.2542,0.2542, 0.20,0.1435,0.0315,0.1290,0.5863,0.1413,0.3244,0.1524, 0.8239,0.3939,0.1769,0.1769,0.9090,0.4490,0.1576 ,0.1576,0.1750, 0.0875,12.2458,17.0645,79,-21.610880903296678,60.094933003142884,15.386921193810352,14.192345730897237,19.160006883924893,14.087538888022673,-23.85497976194971,31.119891276415924,0.5598209629889013,0.4332464266432781,0,,
1.7650,20.00,0,1.2803,15.3848,1.0870,0.2463,0.2463, 0.18,0.1384,0.0366,0.1150,0.6026,0.1576,0.2753,0.1399, 0.7883,0.3583,0.1735,0.1735,0.8554,0.3954,0.1771 ,0.1771,0.1750, 0.0875,16.1070,18.2899,102,-17.97621670171204,63.459093751168524,18.448681423784578,17.78648532885701,19.70261335669959,15.73692745087919,-20.5060967131666,29.182208649353075,0.671830420423805,0.4223922410674249,0,,
1.7650,20.00,0,1.3496,19.4031,1.1008,0.2435,0.2435, 0.18,0.1326,0.0424,0.1109,0.5964,0.1514,0.2445,0.1416, 0.7435,0.3135,0.1874,0.1874,0.8178,0.3578,0.1822 ,0.1822,0.1750, 0.0875,17.0036,18.2464,114,-14.543630287965838,64.44453453680758,18.448681423784578,17.78648532885701,19.70261335669959,15.73692745087919,-18.552235937774622,28.399178789338645,0.7024603044134934,0.38273348876738805,0,,
1.7650,20.00,0,1.4164,19.7656,1.1865,0.1928,0.1928, 0.14,0.1128,0.0622,0.1032,0.6091,0.1641,0.2229,0.1287, 0.7344,0.3044,0.1749,0.1749,0.7942,0.3342,0.1784 ,0.1784,0.1750, 0.0875,16.7545,17.5185,158,-11.406190042806474,64.6976479823322,18.448681423784578,17.78648532885701,19.70261335669959,15.73692745087919,-10.253297186313315,28.97543581457827,0.7591173801225392,0.37164619015879835,0,,
1.7650,20.00,0,1.5921,21.6506,1.1857,0.1765,0.1765, 0.13,0.1132,0.0618,0.0966,0.6141,0.1691,0.2057,0.1203, 0.7267,0.2967,0.1649,0.1649,0.7712,0.3112,0.1776 ,0.1776,0.1750, 0.0875,18.4699,17.7547,182,-10.32459371764306,65.46476982130272,18.352641954548965,17.822652166603838,20.430364462888242,15.78327077858685,-7.051316727040944,28.892878458135876,0.8082444570670313,0.3645135840894038,0,,
1.7650,20.00,0,1.6620,23.5585,1.1995,0.1681,0.1681, 0.12,0.1148,0.0602,0.0923,0.6041,0.1591,0.1950,0.1250, 0.6978,0.2678,0.1757,0.1757,0.7535,0.2935,0.1748 ,0.1748,0.1750, 0.0875,19.1841,17.6105,202,-8.828986643332579,66.64652644191189,20.56021402821079,19.578525569139227,20.4008241341632,15.3658343449274,-5.943652943449325,28.051464877193304,0.8024742013368559,0.34131284010542495,0,,
1.7650,20.00,0,1.7119,25.7387,1.2016,0.1652,0.1652, 0.12,0.1165,0.0585,0.0900,0.6033,0.1583,0.1845,0.1213, 0.6814,0.2514,0.1738,0.1738,0.7443,0.2843,0.1681 ,0.1681,0.1750, 0.0875,19.4766,17.4353,216,-8.654718661511705,66.23717887679918,21.86640437934486,19.43636741694274,20.64638433280001,15.750715468152793,-4.6731064552886155,27.70838240756873,0.8029211904719114,0.3217953152264658,0,,
1.7650,20.00,0,0.4106,5.3816,0.5000,0.5000,0.5000, 0.39,0.1460,0.0290,0.1503,0.4835,0.0385,0.4089,0.2374, 0.8168,0.3868,0.2591,0.2591,1.0000,0.5400,0.0000 ,0.0000,0.1750, 0.0875,3.2340,5.4931,59,-11.915264774835734,50.95845305032207,29.31835677079899,16.067487193769633,9.384855489242142,8.595640364752688,-11.79125767667588,15.881387948467047,0.22522976394955765,0.22522976394955765,0,,
1.7650,20.00,0,1.0145,11.8396,0.9398,0.2428,0.2428, 0.19,0.1427,0.0323,0.1241,0.5317,0.0867,0.3224,0.2035, 0.7681,0.3381,0.2397,0.2397,0.8965,0.4365,0.1793 ,0.1793,0.1750, 0.0875,10.5523,13.7214,88,-19.42953247187691,58.02752189312823,14.552039934858406,12.88367468676228,18.291833612996086,17.595346752605945,-12.979619741472685,15.284518126890225,0.503983837281539,0.4350018749126554,0,,
1.7650,20.00,0,1.2556,17.3783,0.9908,0.1881,0.1881, 0.14,0.1418,0.0332,0.1147,0.5484,0.1034,0.2738,0.1802, 0.7322,0.3022,0.2261,0.2261,0.8356,0.3756,0.2014 ,0.2014,0.1750, 0.0875,13.2370,15.0298,104,-17.47720036811045,60.749826096949214,18.4390475979892,15.504929976432045,13.75054157911736,15.353881720995155,-11.950529577561735,14.980330673956994,0.6266609919800324,0.43251476996502497,0,,
1.7650,20.00,0,1.3569,22.1876,1.0030,0.1883,0.1883, 0.14,0.1437,0.0313,0.1090,0.5518,0.1068,0.2415,0.1656, 0.7032,0.2732,0.2163,0.2163,0.7912,0.3312,0.2089 ,0.2089,0.1750, 0.0875,14.1812,14.9659,116,-15.106726216944102,61.74599182391989,15.583181349577378,15.356277154188923,17.05022092958892,17.320005451332097,-12.484207436902636,14.64793594757611,0.697400065865993,0.41191174696443444,0,,
1.7650,20.00,0,1.4367,27.7441,1.0116,0.1859,0.1859, 0.14,0.1429,0.0321,0.1073,0.5594,0.1144,0.2191,0.1515, 0.6889,0.2589,0.2033,0.2033,0.7616,0.3016,0.2066 ,0.2066,0.1750, 0.0875,15.0304,15.4121,120,-15.761626660633699,62.2110575981648,15.374698575336325,14.976469894877212,16.327850412537124,17.081027247046897,-13.04359857433784,14.73446107960383,0.7532241067504354,0.3961998953929902,0,,
1.7650,20.00,0,1.6221,28.4316,1.0486,0.1692,0.1692, 0.12,0.1415,0.0335,0.0971,0.5537,0.1087,0.2033,0.1476, 0.6606,0.2306,0.2044,0.2044,0.7391,0.2791,0.2022 ,0.2022,0.1750, 0.0875,16.8037,15.2654,149,-18.461162390968695,62.66629534403548,16.969150768816473,16.215838657884483,13.762680539478408,16.000949128842826,-11.843345593702999,14.29674276201974,0.759335712168398,0.36711518529698217,0,,
1.7650,20.00,0,1.5716,26.8715,1.1058,0.1440,0.1440, 0.11,0.1311,0.0439,0.0918,0.5440,0.0990,0.1911,0.1457, 0.6382,0.2082,0.2029,0.2029,0.7129,0.2529,0.2045 ,0.2045,0.1750, 0.0875,15.4003,14.8137,194,-19.8482285162812,61.397342645835835,17.649359823117656,18.541097090929053,14.501210550955085,15.840329238405548,-8.109884770072371,18.64075277576827,0.778147130743561,0.3469927242001664,0,,
1.7650,20.00,0,1.6087,29.2487,1.0899,0.1424,0.1424, 0.11,0.1329,0.0421,0.0893,0.5433,0.0983,0.1795,0.1386, 0.6296,0.1996,0.1942,0.1942,0.6941,0.2341,0.2020 ,0.2020,0.1750, 0.0875,15.5916,14.7738,207,-19.602244489635105,62.54441780034845,17.0289426443598,18.036397477154644,14.174637042246118,15.441615889926103,-5.892894465065691,20.056660892437698,0.8085825835409626,0.3382843008551613,0,,
1.7650,20.00,0,1.6905,30.9747,1.0786,0.1378,0.1378, 0.11,0.1331,0.0419,0.0862,0.5482,0.1032,0.1705,0.1311, 0.6250,0.1950,0.1857,0.1857,0.6855,0.2255,0.1945 ,0.1945,0.1750, 0.0875,16.3732,14.8630,223,-20.50424116093295,63.27355671633577,18.955886613939388,18.857531443190506,15.254889652245868,14.851907714660939,-4.721633785769892,20.100459630013194,0.8244448736973066,0.32443358584708093,0,,
1.7650,20.00,0,1.7929,31.3438,1.0869,0.1325,0.1325, 0.11,0.1332,0.0418,0.0824,0.5556,0.1106,0.1637,0.1250, 0.6250,0.1950,0.1778,0.1778,0.6806,0.2206,0.1870 ,0.1870,0.1750, 0.0875,17.3839,15.0977,248,-22.116351840517133,62.93725434738258,18.886264926235132,18.894566992048645,15.646154437836861,15.135006081951314,-2.715622304695196,20.381129529399622,0.8400848182463241,0.3132641031375849,0,,
1.7650,20.00,0,1.8491,32.6622,1.0908,0.1321,0.1321, 0.11,0.1336,0.0414,0.0800,0.5582,0.1132,0.1567,0.1195, 0.6213,0.1913,0.1713,0.1713,0.6740,0.2140,0.1811 ,0.1811,0.1750, 0.0875,17.9907,15.2190,264,-21.002546373341726,63.402719575802834,18.178788877053506,18.308769699162575,16.579334835853615,15.688947732495057,-1.8783703428531775,20.258059174776832,0.8508960148522403,0.3020632938325157,0,,
1.7650,20.00,0,1.8959,33.8495,1.1024,0.1309,0.1309, 0.11,0.1331,0.0419,0.0780,0.5605,0.1155,0.1506,0.1149, 0.6203,0.1903,0.1651,0.1651,0.6662,0.2062,0.1767 ,0.1767,0.1750, 0.0875,18.4927,15.2515,280,-20.973024743176676,63.21368395042278,19.166473955015178,18.824238186486774,16.273185629395936,15.322059682214753,-1.44394906679293,19.80450927778129,0.8681328920565976,0.29629194954530474,0,,
1.8100,20.00,0,0.3494,7.0191,0.5000,0.5000,0.5000, 0.22,0.1187,0.0563,0.1675,0.4550,0.0950,0.4132,0.2598, 0.7884,0.4384,0.2993,0.2993,1.0000,0.6300,0.0000 ,0.0000,0.1750, 0.0875,1.7311,4.4039,56,-17.279827554427563,40.21496099419641,0.5,0.5,29.801552733378955,28.801552733378955,-14.816687390651689,25.25068254888817,0.18254449755108135,0.18254449755108135,0,,
1.8100,20.00,0,0.5380,18.0696,0.8755,0.3118,0.3118, 0.15,0.1334,0.0416,0.1616,0.4674,0.1074,0.3209,0.2265, 0.7056,0.3556,0.2962,0.2962,0.8787,0.5087,0.2101 ,0.2101,0.1750, 0.0875,3.8264,7.5963,65,-9.425791359704688,43.392907947361444,23.904301411407033,23.526921583513825,18.789537874676917,23.152551232161173,-14.812161471912175,23.582747785412188,0.4177435294095013,0.3644889091569097,0,,
1.8100,20.00,0,0.7740,25.1892,0.8844,0.2165,0.2165, 0.13,0.1452,0.0298,0.1517,0.4900,0.1300,0.2736,0.1937, 0.6736,0.3236,0.2726,0.2726,0.8124,0.4424,0.2300 ,0.2300,0.1750, 0.0875,6.5271,10.6039,77,-18.940441844322503,45.81188711297142,24.423263713395606,18.369692228222867,12.226157256364509,14.201502235272738,-12.687748675892355,22.31926837527718,0.5625092090628085,0.40312582364597693,0,,
1.8100,20.00,0,1.1492,26.2379,0.9405,0.1791,0.1791, 0.10,0.1557,0.0193,0.1331,0.5173,0.1573,0.2467,0.1712, 0.6608,0.3108,0.2505,0.2505,0.7819,0.4119,0.2208 ,0.2208,0.1750, 0.0875,10.9708,13.6387,103,-21.691698705525656,49.182582143093526,23.630318249607708,19.254283057219656,18.43557490793671,18.803409828520856,-13.35753650160858,20.04764976665887,0.6397202374819657,0.3922429290508287,0,,
1.8100,20.00,0,1.2108,32.3674,0.9543,0.1826,0.1826, 0.11,0.1587,0.0163,0.1317,0.5289,0.1689,0.2246,0.1550, 0.6480,0.2980,0.2340,0.2340,0.7546,0.3846,0.2151 ,0.2151,0.1750, 0.0875,11.7741,14.0285,107,-20.55598318012428,50.92941299987179,23.31694768428746,19.112537089133504,18.76820792274005,18.68272356560416,-12.79024257975938,19.890536982259377,0.6943888532254141,0.3783588031157312,0,,
1.8100,20.00,0,1.2752,35.6606,0.9623,0.1819,0.1819, 0.11,0.1616,0.0134,0.1260,0.5307,0.1707,0.2099,0.1486, 0.6465,0.2965,0.2189,0.2189,0.7160,0.3460,0.2256 ,0.2256,0.1750, 0.0875,12.5614,14.0189,118,-19.73571586597982,51.9733246742862,20.823655396201797,18.473438593366005,21.980279558840227,20.402836794085268,-13.032189398830957,19.060181757851193,0.798779614033374,0.43369251828879357,0,,
1.8100,20.00,0,1.3759,39.1317,0.9726,0.1814,0.1814, 0.12,0.1633,0.0117,0.1209,0.5310,0.1710,0.1985,0.1439, 0.6232,0.2732,0.2166,0.2166,0.7062,0.3362,0.2145 ,0.2145,0.1750, 0.0875,13.5560,14.3217,130,-21.22235590899362,54.042811645181665,22.974373323093626,19.64990933828535,21.217455340498972,19.39963035905713,-12.918497042960997,18.296009928718885,0.7859266988143376,0.4071049402483471,0,,
